"PORT","SUB","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","YEAR","MONTH","DAY","COMMENTS"
"CCI","A",130,2012-08-13,1,1,"M",97,10.5,15,15,"2",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,2,"F",109,,9,9,"2",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,3,"F",117,9.5,10,10,"2",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,4,"F",94,9,9,12,"2",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,5,"F",96,7.5,9,9,"2",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,6,"F",100,11,9,9,"2",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,7,"F",99,10,10,9,"2",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,8,"F",100,9,11,12,"2",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,9,"F",124,17.5,15,15,"2",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,10,"F",113,15,12,12,"2",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,11,"F",112,12.5,9,11,"1",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,12,"F",97,8,9,9,"2",,"C","HIGHLINER",515905,2012,8,13,
"CCI","A",130,2012-08-13,1,13,"F",99,9.5,9,9,"2",,"C","HIGHLINER",515905,2012,8,13,
"Homer",,130,2012-07-01,1,1,"M",94,,15,,"2",,"P","P1",515903,2012,7,1,
"Homer",,130,2012-07-01,1,2,"M",102,,23,22,"1",,"P","P1",515903,2012,7,1,
"Homer",,130,2012-07-01,1,3,"F",112,14,16,,"2",,"P","P4",515903,2012,7,1,
"Homer",,130,2012-07-01,1,4,"M",129,25,19,,"2",,"P","P4",515903,2012,7,1,
"Homer",,130,2012-07-01,1,5,"M",120,17,13,,"2",,"P","P4",515903,2012,7,1,
"Homer",,130,2012-07-01,1,6,"M",113,14,13,,"2",,"P","P4",515903,2012,7,1,
"Homer",,130,2012-07-01,1,7,"M",121,27,21,22,"1",,"P","P4",515903,2012,7,1,
"Homer",,130,2012-07-01,1,8,"F",112,,14,,"2",,"C","FRINGE BENEFIT",515904,2012,7,1,
"Homer",,130,2012-07-01,1,9,"F",114,,16,,"2",,"C","FRINGE BENEFIT",515904,2012,7,1,
"Homer",,130,2012-07-01,1,10,"F",114,,15,,"2",,"C","FRINGE BENEFIT",515904,2012,7,1,"""ONE OTO"""
"Homer",,130,2012-07-01,1,11,"F",112,,20,,"2",,"C","FRINGE BENEFIT",515904,2012,7,1,
"Homer",,130,2012-07-01,1,12,"F",112,,13,13,"2",,"C","FRINGE BENEFIT",515904,2012,7,1,"""ONE OTO"""
"Homer",,130,2012-07-01,1,13,"",108,,15,16,"2",,"C","FRINGE BENEFIT",515904,2012,7,1,
"Homer",,130,2012-07-01,1,14,"F",109,,13,13,"2",,"C","STORM PETREL",515903,2012,7,1,
"Homer",,130,2012-07-01,1,15,"F",136,,20,,"2",,"C","STORM PETREL",515903,2012,7,1,
"Homer",,130,2012-07-01,1,16,"F",133,,,,"I",,"C","STORM PETREL",515903,2012,7,1,"NO OTOS"
"Homer",,130,2012-07-01,1,17,"F",123,,21,,"2",,"C","STORM PETREL",515903,2012,7,1,
"Homer",,130,2012-07-01,1,18,"F",115,,15,15,"2",,"C","STORM PETREL",515903,2012,7,1,
"Homer",,130,2012-07-01,1,19,"F",107,,11,,"2",,"C","STORM PETREL",515903,2012,7,1,
"Homer",,130,2012-07-01,1,20,"M",102,,,,"I",,"C","STORM PETREL",515903,2012,7,1,
"Homer",,130,2012-07-01,1,21,"M",93,,13,,"2",,"C","STORM PETREL",515903,2012,7,1,
"Homer",,130,2012-07-02,2,1,"F",90,,10,11,"2",,"C","BRAZEN",515903,2012,7,2,"""1 OTOLITH"""
"Homer",,130,2012-07-02,2,2,"F",107,,11,,"2",,"C","BRAZEN",515903,2012,7,2,
"Homer",,130,2012-07-02,2,3,"F",111,,13,,"2",,"C","BRAZEN",515903,2012,7,2,
"Homer",,130,2012-07-02,2,4,"F",108,,12,,"2",,"C","BRAZEN",515903,2012,7,2,
"Homer",,130,2012-07-02,2,5,"",135,,20,,"2",,"C","BRAZEN",515903,2012,7,2,
"Homer",,130,2012-07-02,2,6,"",95,,8,9,"2",,"C","BRAZEN",515903,2012,7,2,"""1 OTOLITH"""
"Homer",,130,2012-07-02,2,7,"",92,,11,,"2",,"C","BRAZEN",515903,2012,7,2,
"Homer",,130,2012-07-02,2,8,"",116,,14,,"2",,"C","BRAZEN",515903,2012,7,2,"""DEFORMED FIN # 5"""
"Homer",,130,2012-07-12,3,1,"F",122,,19,,"2",,"C","GRANDE ALEUTIAN",525901,2012,7,12,
"Homer",,130,2012-07-12,3,2,"M",87,,9,,"2",,"C","GRANDE ALEUTIAN",525901,2012,7,12,
"Homer",,130,2012-07-12,3,3,"M",105,,23,,"1",,"C","GRANDE ALEUTIAN",525901,2012,7,12,"""ONE OTO"""
"Homer",,130,2012-07-17,4,1,"F",95,,11,,"2",,"C","DONNA MAE",515903,2012,7,17,
"Homer",,130,2012-07-17,4,2,"F",92,,8,,"2",,"C","DONNA MAE",515903,2012,7,17,
"Homer",,130,2012-07-17,4,3,"F",110,,15,,"2",,"C","DONNA MAE",515903,2012,7,17,
"Homer",,130,2012-07-17,4,4,"F",101,,9,,"2",,"C","DONNA MAE",515903,2012,7,17,
"Homer",,130,2012-07-17,4,5,"M",92,,13,13,"2",,"C","STORM PETREL",515903,2012,7,17,
"Homer",,130,2012-07-17,4,6,"F",101,,9,,"2",,"C","STORM PETREL",515903,2012,7,17,
"Homer",,130,2012-07-17,4,7,"M",91,,12,,"2",,"C","STORM PETREL",515903,2012,7,17,
"Homer",,130,2012-07-17,4,8,"F",99,,11,,"2",,"C","STORM PETREL",515903,2012,7,17,"NO OTOS"
"Homer",,130,2012-07-17,4,9,"F",117,,15,,"2",,"C","STORM PETREL",515903,2012,7,17,
"Homer",,130,2012-07-17,4,10,"F",107,,12,,"2",,"C","STORM PETREL",515903,2012,7,17,
"Homer",,130,2012-07-17,4,11,"F",107,,,,"I",,"C","STORM PETREL",515903,2012,7,17,"NO OTOSYES THERE WERE"
"Homer",,130,2012-07-22,5,1,"M",101,,,,"I",,"C","BEAU SOLEIL",515906,2012,7,22,
"Homer",,130,2012-07-22,5,2,"M",89,,10,,"2",,"C","FALCON",515906,2012,7,22,
"Homer",,130,2012-07-23,6,1,"F",110,,11,11,"2",,"C","GRANDE ALEUTIAN",525901,2012,7,23,
"Homer",,130,2012-07-23,6,2,"M",103,,27,26,"1",,"C","GRANDE ALEUTIAN",525901,2012,7,23,"""NO OTO"""
"Homer",,130,2012-07-26,7,1,"M",102,14,18,18,"2",,"C","FALCON",515905,2012,7,26,
"Homer",,130,2012-07-26,7,2,"M",90,7.5,11,,"2",,"C","BELLE ILE",515907,2012,7,26,
"Homer",,130,2012-07-26,7,3,"",97,9,,,,,"C","BEAU SOLEIL",525836,2012,7,26,"""NO FINRAY FILLETED OFF"""
"Homer",,130,2012-07-26,7,4,"F",96,8,,,,,"C","BEAU SOLEIL",525836,2012,7,26,"""NO FINRAY FILLETED OFF, 1 OTOLITH:"
"Homer",,130,2012-07-29,8,1,"M",110,13,23,,"1",,"P","P1",515907,2012,7,29,"ONE OTO"
"Homer",,130,2012-07-30,9,1,"M",89,,11,,"2",,"C","GRANDE ALEUTIAN",525901,2012,7,30,
"Homer",,130,2012-07-30,9,2,"M",97,,19,17,"1",,"C","GRANDE ALEUTIAN",525901,2012,7,30,"""2 PIECES"""
"Homer",,130,2012-07-30,9,3,"M",102,,25,,"1",,"C","GRANDE ALEUTIAN",525901,2012,7,30,"""NO OTO"""
"Homer",,130,2012-07-30,9,4,"M",91,,9,,"2",,"C","GRANDE ALEUTIAN",525901,2012,7,30,
"Homer",,130,2012-08-03,10,1,"M",92,,18,,"1",,"C","ARCTIC ENVY",515905,2012,8,3,
"Homer",,130,2012-08-04,11,1,"M",113,,29,,"1",,"C","FALCON",515905,2012,8,4,
"Homer",,130,2012-08-04,11,2,"F",115,,13,13,"2",,"C","STORM PETREL",515901,2012,8,4,
"Homer",,130,2012-08-04,11,3,"F",124,,19,18,"2",,"C","STORM PETREL",515901,2012,8,4,"""3 PIECES"""
"Homer",,130,2012-08-04,11,4,"F",129,,20,,"2",,"C","STORM PETREL",515901,2012,8,4,
"Homer",,130,2012-08-04,11,5,"F",127,,25,,"1",,"C","STORM PETREL",515901,2012,8,4,
"Homer",,130,2012-08-04,11,6,"F",94,,11,,"2",,"C","STORM PETREL",515901,2012,8,4,
"Homer",,130,2012-08-04,11,7,"M",96,,14,,"2",,"C","STORM PETREL",515901,2012,8,4,
"Homer",,130,2012-08-06,12,1,"F",119,,16,,"2",,"C","OCEAN HUNTER",515905,2012,8,6,"""1 OTO"""
"Homer",,130,2012-08-06,12,2,"F",113,14,13,,"2",,"C","FRINGE BENEFIT",515831,2012,8,6,"1 OTO"
"Homer",,130,2012-08-06,12,3,"F",110,14,13,13,"2",,"C","FRINGE BENEFIT",515831,2012,8,6,
"Homer",,130,2012-08-06,12,4,"F",104,10,12,12,"2",,"C","FRINGE BENEFIT",515831,2012,8,6,
"Homer",,130,2012-08-06,12,5,"F",104,12,9,,"2",,"C","FRINGE BENEFIT",515831,2012,8,6,
"Homer",,130,2012-08-06,12,6,"F",98,9,9,,"2",,"C","FRINGE BENEFIT",515831,2012,8,6,
"Homer",,130,2012-08-06,12,7,"M",98,9,15,,"1",,"C","FRINGE BENEFIT",515831,2012,8,6,
"Homer",,130,2012-08-08,13,1,"M",93,,15,15,"2",,"C","FRINGE BENEFIT",525836,2012,8,8,"1 OTO"
"Homer",,130,2012-08-12,14,1,"F",128,,17,,"2",,"C","BEAU SOLEIL",515906,2012,8,12,"NEED STAT"
"Homer",,130,2012-08-12,14,2,"F",110,,11,,"2",,"C","BEAU SOLEIL",515906,2012,8,12,"NEED STAT"
"Homer",,130,2012-08-12,14,3,"F",120,,21,,"2",,"C","BEAU SOLEIL",515906,2012,8,12,"NEED STAT"
"Homer",,130,2012-08-12,14,4,"F",108,,12,,"2",,"P","P3",515905,2012,8,12,
"Homer",,130,2012-08-12,14,5,"F",114,,15,,"2",,"P","P3",515905,2012,8,12,
"Homer",,130,2012-08-12,14,6,"M",92,,15,16,"2",,"P","P3",515905,2012,8,12,
"Homer",,130,2012-08-12,14,7,"F",92,,9,,"2",,"P","P3",515905,2012,8,12,
"Homer",,130,2012-08-13,15,1,"F",101,9,11,,"2",,"C","BEAR FORCE I",515831,2012,8,13,"NO OTO"
"Homer",,130,2012-08-13,15,2,"F",112,,14,,"1",,"C","BEAR FORCE I",515831,2012,8,13,"1 OTO"
"Homer",,130,2012-08-13,15,3,"F",123,,18,,"1",,"C","BEAR FORCE I",515831,2012,8,13,
"Homer",,130,2012-08-13,15,4,"M",105,,20,,"1",,"C","BEAR FORCE I",515831,2012,8,13,
"Homer",,130,2012-08-13,15,5,"M",88,6,14,,"2",,"C","BEAR FORCE I",515831,2012,8,13,
"Homer",,130,2012-08-13,15,6,"M",92,,16,,"1",,"C","BEAR FORCE I",515831,2012,8,13,"NO OTO"
"Homer",,130,2012-08-14,16,1,"F",111,,13,,"2",,"P","P1",515905,2012,8,14,
"Homer",,130,2012-08-14,16,2,"F",86,,8,,"2",,"P","P1",515905,2012,8,14,
"Homer",,130,2012-08-14,16,3,"M",107,,19,19,"1",,"P","P1",515905,2012,8,14,
"Homer",,130,2012-08-14,16,4,"F",95,,10,11,"2",,"P","P1",515905,2012,8,14,
"Homer",,130,2012-08-14,16,5,"M",94,,15,,"2",,"P","P1",515905,2012,8,14,
"Homer",,130,2012-08-14,16,6,"F",116,,23,,"2",,"C","GRANDE ALEUTIAN",525901,2012,8,14,
"Homer",,130,2012-08-14,16,7,"M",105,,23,,"1",,"C","GRANDE ALEUTIAN",525901,2012,8,14,
"Homer",,130,2012-08-14,16,8,"F",110,,14,14,"2",,"C","GRANDE ALEUTIAN",525901,2012,8,14,
"Homer",,130,2012-08-14,16,9,"M",88,,11,,"2",,"C","GRANDE ALEUTIAN",525901,2012,8,14,
"Homer",,130,2012-08-14,16,10,"F",122,,,,"I",,"C","GRANDE ALEUTIAN",525901,2012,8,14,
"Homer",,130,2012-08-14,16,11,"M",90,,13,,"2",,"C","GRANDE ALEUTIAN",525901,2012,8,14,
"Homer",,130,2012-08-14,16,12,"M",90,,10,,"2",,"C","GRANDE ALEUTIAN",525901,2012,8,14,
"Homer",,130,2012-08-15,17,1,"F",109,,20,,"1",,"C","SEA HAWK",515903,2012,8,15,
"Homer",,130,2012-08-15,17,2,"M",89,,11,,"2",,"C","SEA HAWK",515903,2012,8,15,
"Homer",,130,2012-08-15,17,3,"M",88,,13,,"2",,"C","SEA HAWK",515903,2012,8,15,"HEAD BASHED, 1 OTO, SPINE MANGLED, NOT CONFIDENT ON LENGTH"
"Homer",,130,2012-08-15,17,4,"M",88,,10,,"2",,"C","SEA HAWK",515903,2012,8,15,"SPINE MANGLED, NOT CONFIDENT ON LENGTH."
"Homer",,130,2012-08-15,17,5,"M",101,,20,,"1",,"C","SEA HAWK",515903,2012,8,15,
"Homer",,130,2012-08-15,17,6,"M",101,,22,,"2",,"C","SEA HAWK",515903,2012,8,15,
"Homer",,130,2012-08-20,18,1,"M",109,,22,,"1",,"C","BEAU SOLEIL",515905,2012,8,20,
"Homer",,130,2012-08-20,18,2,"M",99,,24,,"1",,"C","BEAU SOLEIL",515905,2012,8,20,
"Homer",,130,2012-08-20,18,3,"M",103,,14,,"2",,"C","BEAU SOLEIL",515905,2012,8,20,
"Homer",,130,2012-08-20,18,4,"M",102,,21,,"2",,"C","BEAU SOLEIL",515905,2012,8,20,
"Kodiak",,130,2012-07-01,1,1,"M",81,4.5,7,7,"2",,"C","C DEVIL",525733,2012,7,1,
"Kodiak",,130,2012-07-01,1,2,"M",74,4.5,10,,"2",,"C","REEL FUN",525733,2012,7,1,
"Kodiak",,130,2012-07-01,1,3,"M",91,7,12,,"2",,"C","REEL FUN",525733,2012,7,1,
"Kodiak",,130,2012-07-01,1,4,"M",70,3.5,7,7,"2",,"C","REEL FUN",525733,2012,7,1,
"Kodiak",,130,2012-07-01,1,5,"M",84,5.5,9,,"2",,"C","REEL FUN",525733,2012,7,1,
"Kodiak",,130,2012-07-01,1,6,"M",73,4.5,7,,"2",,"P","P2",525702,2012,7,1,
"Kodiak",,130,2012-07-01,1,7,"M",90,6.5,12,,"2",,"P","P2",525702,2012,7,1,
"Kodiak",,130,2012-07-01,1,8,"M",100,8,15,,"2",,"P","P2",525702,2012,7,1,
"Kodiak",,130,2012-07-01,1,9,"M",74,4.5,7,,"2",,"P","P2",525702,2012,7,1,
"Kodiak",,130,2012-07-01,1,10,"M",79,5,8,,"2",,"P","P2",525702,2012,7,1,
"Kodiak",,130,2012-07-01,1,11,"M",75,4,7,7,"2",,"P","P3",525733,2012,7,1,
"Kodiak",,130,2012-07-01,1,12,"F",80,4.5,7,,"2",,"P","P3",525733,2012,7,1,
"Kodiak",,130,2012-07-01,1,13,"M",76,4,7,,"2",,"P","P3",525733,2012,7,1,
"Kodiak",,130,2012-07-01,1,14,"M",76,4.5,7,,"2",,"P","P3",525733,2012,7,1,
"Kodiak",,130,2012-07-02,2,1,"M",74,,7,,"2",,"P","P1",525733,2012,7,2,"ONE (1) OTOLITH"
"Kodiak",,130,2012-07-02,2,2,"F",70,3.5,6,6,"2",,"C","REEL FUN",525701,2012,7,2,
"Kodiak",,130,2012-07-02,2,3,"M",66,3,6,,"2",,"C","REEL FUN",525701,2012,7,2,
"Kodiak",,130,2012-07-06,3,1,"M",96,9.5,20,,"2",,"C","SHEARWATER",525701,2012,7,6,
"Kodiak",,130,2012-07-10,4,1,"M",82,5,12,,"2",,"P","P1",525733,2012,7,10,
"Kodiak",,130,2012-07-10,4,2,"F",119,12.5,17,,"2",,"P","P2",525733,2012,7,10,
"Kodiak",,130,2012-07-10,4,3,"F",97,8.5,10,,"2",,"C","TROPHY II",525731,2012,7,10,
"Kodiak",,130,2012-07-16,5,1,"M",65,2.5,6,,"2",,"P","P1",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,2,"F",91,7.5,8,,"2",,"C","C DEVIL",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,3,"M",97,9.5,14,,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,4,"M",85,6.5,9,10,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,5,"M",81,6,9,,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,6,"M",82,5,10,,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,7,"M",87,7,9,,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,8,"M",99,9,15,,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,9,"M",81,5,8,,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,10,"M",81,5.5,9,,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,11,"M",87,7,9,10,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,12,"F",96,9.5,9,9,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,13,"M",89,6.5,12,,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,14,"M",83,6.5,9,,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,15,"F",100,9,9,,"2",,"C","MOON SHADOW",525733,2012,7,16,
"Kodiak",,130,2012-07-16,5,16,"M",106,12,24,,"2",,"C","MOON SHADOW",525733,2012,7,16,"ONE (1) OTOLITH"
"Kodiak",,130,2012-07-20,6,1,"M",86,7,10,,"2",,"P","P2",525733,2012,7,20,
"Kodiak",,130,2012-07-27,7,1,"M",80,5,9,,"2",,"C","C DEVIL",525701,2012,7,27,
"Kodiak",,130,2012-07-27,7,2,"M",70,3.5,7,,"2",,"C","C DEVIL",525701,2012,7,27,
"Kodiak",,130,2012-07-27,7,3,"F",78,4,6,7,"2",,"C","CUDA",525701,2012,7,27,
"Kodiak",,130,2012-07-27,7,4,"M",80,5,9,,"2",,"C","CUDA",525701,2012,7,27,
"Kodiak",,130,2012-07-27,7,5,"M",73,3.5,8,7,"2",,"C","CUDA",525701,2012,7,27,
"Kodiak",,130,2012-07-27,7,6,"M",83,5.5,10,,"2",,"C","CUDA",525701,2012,7,27,
"Kodiak",,130,2012-07-27,7,7,"M",74,4,8,,"2",,"C","CUDA",525701,2012,7,27,
"Kodiak",,130,2012-07-27,7,8,"M",71,3,8,,"2",,"C","CUDA",525701,2012,7,27,
"Kodiak",,130,2012-07-27,7,9,"M",92,8.5,12,,"2",,"C","CUDA",525701,2012,7,27,
"Kodiak",,130,2012-08-03,8,1,"M",65,2.5,6,,"2",,"P","P1",525733,2012,8,3,
"Kodiak",,130,2012-08-03,8,2,"M",67,,6,7,"2",,"P","P1",525733,2012,8,3,"NO WEIGHT"
"Kodiak",,130,2012-08-04,9,1,"F",89,6.5,7,,"2",,"P","P1",525733,2012,8,4,
"Kodiak",,130,2012-08-07,10,1,"M",94,8,12,,"2",,"C","MOON SHADOW",525733,2012,8,7,
"Kodiak",,130,2012-08-07,10,2,"M",75,4,7,,"2",,"C","MOON SHADOW",525733,2012,8,7,
"Kodiak",,130,2012-08-07,10,3,"M",85,6.5,12,13,"2",,"P","P2",525733,2012,8,7,
"Kodiak",,130,2012-08-15,11,1,"M",86,5.5,9,,"2",,"P","P1",525733,2012,8,15,
"Kodiak",,130,2012-08-16,12,1,"",,5,,,,,"P","P1",525733,2012,8,16,"NO LENGTH, NO SEX, NO OTOLITH, NO FIN CLIP"
"Kodiak",,130,2012-08-17,13,1,"",,6.5,,,,,"P","P1",525733,2012,8,17,"NO LENGTH, NO SEX, NO OTOLITH, NO FIN CLIP"
"Kodiak",,130,2012-08-17,13,2,"M",99,10.5,23,,"1",,"C","ROOSTER",525733,2012,8,17,
"Kodiak",,130,2012-08-17,13,3,"F",118,14.5,14,,"2",,"C","SHEARWATER",525701,2012,8,17,
"Kodiak",,130,2012-08-17,13,4,"M",82,4.5,9,9,"2",,"C","SHEARWATER",525701,2012,8,17,
"Kodiak",,130,2012-08-20,14,1,"M",78,4.5,7,8,"2",,"P","P1",525806,2012,8,20,
"Kodiak",,130,2012-08-20,14,2,"M",87,6,9,9,"2",,"C","MOON SHADOW",525733,2012,8,20,
"Kodiak",,130,2012-08-20,14,3,"F",114,13,15,,"2",,"C","U RASCAL",525701,2012,8,20,
"Kodiak",,130,2012-08-20,14,4,"F",101,10,9,,"2",,"C","U RASCAL",525701,2012,8,20,
"Kodiak",,130,2012-08-21,15,1,"M",86,,12,,"2",,"P","P1",525733,2012,8,21,"NO WEIGHT"
"Kodiak",,130,2012-08-21,15,2,"M",79,4.5,8,,"2",,"C","MOON SHADOW",525733,2012,8,21,
"Kodiak",,130,2012-08-21,15,3,"M",91,7.5,12,,"2",,"C","MOON SHADOW",525733,2012,8,21,
"Kodiak",,130,2012-08-22,16,1,"F",96,8.5,9,,"2",,"C","C DEVIL",525733,2012,8,22,"ONE (1) OTOLITH"
"Kodiak",,130,2012-08-25,17,1,"",102,11,25,,"1",,"P","P1",525733,2012,8,25,
"Kodiak",,130,2012-08-26,18,1,"M",105,16,22,,"2",,"P","P1",525733,2012,8,26,"NOT THE PREFERED FIN RAYS, APRROX 9-13"
"Kodiak",,130,2012-08-26,18,2,"M",84,5.5,10,,"2",,"C","MOON SHADOW",525733,2012,8,26,
"Kodiak",,130,2012-08-26,18,3,"F",122,18,20,,"2",,"C","MOON SHADOW",525733,2012,8,26,
"Kodiak",,130,2012-08-28,19,1,"M",81,5,9,9,"2",,"C","REEL FUN",525701,2012,8,28,
"Seward",,130,2012-07-01,1,1,"F",121,18.5,16,16,"2",,"P","P1",495932,2012,7,1,"ONE OTOLITH"
"Seward",,130,2012-07-01,1,2,"F",128,18,18,,"2",,"P","P1",495932,2012,7,1,"NO OTOS"
"Seward",,130,2012-07-01,1,3,"M",96,,15,,"1",,"P","P2",495934,2012,7,1,
"Seward",,130,2012-07-01,1,4,"M",92,,14,,"2",,"P","P3",495932,2012,7,1,
"Seward",,130,2012-07-01,1,5,"F",99,,10,10,"2",,"P","P3",495932,2012,7,1,
"Seward",,130,2012-07-01,1,6,"F",111,13.5,13,,"2",,"C","SWELLTIME",475931,2012,7,1,"NO OTOS"
"Seward",,130,2012-07-01,1,7,"F",114,,14,,"2",,"C","NAUTI GIRL",495932,2012,7,1,
"Seward",,130,2012-07-01,1,8,"F",121,,18,,"1",,"C","NAUTI GIRL",495932,2012,7,1,
"Seward",,130,2012-07-01,1,9,"F",107,,14,14,"2",,"C","NAUTI GIRL",495932,2012,7,1,"ONE OTOLITH"
"Seward",,130,2012-07-01,1,10,"F",103,,15,,"1",,"C","NAUTI GIRL",495932,2012,7,1,"NO OTOLITHS"
"Seward",,130,2012-07-01,1,11,"M",93,,14,,"2",,"C","NAUTI GIRL",495932,2012,7,1,
"Seward",,130,2012-07-01,1,12,"M",104,,18,,"1",,"C","NAUTI GIRL",495932,2012,7,1,"NO OTOLITHS, ANGLER RETAINED WHOLE HEAD. HES PLANNING ON BRINING IT ""JUST TO KEEP IT AROUND"" :)"
"Seward",,130,2012-07-01,1,13,"M",93,,13,,"1",,"C","NAUTI GIRL",495932,2012,7,1,
"Seward",,130,2012-07-01,1,14,"F",97,,12,,"1",,"C","ALASKAN SUMMER",495902,2012,7,1,"ONE OTOLITH"
"Seward",,130,2012-07-01,1,15,"F",104,,15,,"2",,"C","ALASKAN SUMMER",495902,2012,7,1,"ONE OTOLITH"
"Seward",,130,2012-07-01,1,16,"F",94,,9,,"2",,"C","ALASKAN SUMMER",495902,2012,7,1,
"Seward",,130,2012-07-01,1,17,"F",102,,11,12,"1",,"C","ALASKAN SUMMER",495902,2012,7,1,
"Seward",,130,2012-07-01,1,18,"F",107,,15,,"2",,"C","ALASKAN SUMMER",495902,2012,7,1,
"Seward",,130,2012-07-01,1,19,"M",97,,14,,"2",,"C","ALASKAN SUMMER",495902,2012,7,1,
"Seward",,130,2012-07-02,2,1,"M",97,,13,,"2",,"P","P1",495932,2012,7,2,
"Seward",,130,2012-07-02,2,2,"F",93,7,9,8,"2",,"C","GUSTO",475931,2012,7,2,"1 OTO"
"Seward",,130,2012-07-02,2,3,"F",118,14,16,,"2",,"C","GUSTO",475931,2012,7,2,
"Seward",,130,2012-07-02,2,4,"F",101,9.5,12,11,"2",,"C","GUSTO",475931,2012,7,2,
"Seward",,130,2012-07-02,2,5,"F",103,,13,,"2",,"C","GUSTO",475931,2012,7,2,
"Seward",,130,2012-07-02,2,6,"F",97,7.5,11,,"2",,"C","GUSTO",475931,2012,7,2,"NO OTOLITHS"
